Customer ID,Age,Gender,City,City Tier,Acquisition Channel,Product Category,Product Price (INR),Discount Applied (%),Final Order Value (INR),Delivery Time (days),Return Status,Return Reason,Customer Satisfaction Score,Repeat Purchase,Number of Previous Orders
CUST1215,49,Male,Surat,Tier 2,Influencer,Bed,42326,24,32167.76,6,No,,5,Yes,9
CUST1216,29,Male,Pune,Tier 1,Influencer,Sofa,36519,15,31041.15,13,No,,4,Yes,5
CUST1217,27,Male,Jaipur,Tier 2,Google Search,Sofa,53616,0,53616.0,10,No,,4,Yes,10
CUST1218,46,Male,Pune,Tier 1,Instagram Ad,Bed,47881,9,43571.71,21,No,,3,Yes,1
CUST1219,43,Female,Delhi,Tier 1,Referral,Dining Set,32708,40,19624.8,17,Yes,Changed Mind,3,Yes,10
CUST1220,34,Female,Pune,Tier 1,Google Search,Storage Unit,13840,2,13563.2,16,No,,2,Yes,0
CUST1221,37,Male,Delhi,Tier 1,Email Campaign,Dining Set,25504,2,24993.92,4,No,,4,No,1
CUST1222,43,Male,Bengaluru,Tier 1,Email Campaign,Bed,31741,24,24123.16,11,No,,4,Yes,6
CUST1223,52,Male,Surat,Tier 2,Google Search,Decor,3379,23,2601.83,11,Yes,Changed Mind,4,Yes,10
CUST1224,53,Male,Lucknow,Tier 2,Instagram Ad,Sofa,38316,3,37166.52,20,No,,2,No,7
CUST1225,45,Male,Pune,Tier 1,Influencer,Sofa,41196,32,28013.28,4,Yes,Wrong Product,4,Yes,3
CUST1226,37,Male,Delhi,Tier 1,Email Campaign,Storage Unit,29684,26,21966.16,12,No,,4,No,0
CUST1227,44,Female,Jaipur,Tier 2,Referral,Decor,6905,20,5524.0,21,No,,2,Yes,8
CUST1228,32,Female,Mumbai,Tier 1,Instagram Ad,Bed,22077,18,18103.14,3,Yes,Wrong Product,5,Yes,7
CUST1229,35,Female,Pune,Tier 1,Google Search,Storage Unit,12908,31,8906.52,6,No,,5,Yes,8
CUST1230,34,Female,Mumbai,Tier 1,Influencer,Storage Unit,22614,7,21031.02,9,No,,5,Yes,8
CUST1231,22,Female,Bengaluru,Tier 1,Email Campaign,Storage Unit,24208,4,23239.68,18,No,,2,Yes,2
CUST1232,54,Female,Delhi,Tier 1,Influencer,Storage Unit,27478,12,24180.64,11,No,,3,Yes,0
CUST1233,24,Male,Mumbai,Tier 1,Referral,Storage Unit,20219,29,14355.49,14,No,,4,Yes,3
CUST1234,34,Female,Mumbai,Tier 1,Email Campaign,Storage Unit,23263,10,20936.7,12,No,,3,No,1
CUST1235,19,Male,Pune,Tier 1,Instagram Ad,Decor,6906,26,5110.44,6,No,,5,Yes,3
CUST1236,40,Male,Jaipur,Tier 2,Email Campaign,Storage Unit,9967,35,6478.55,18,No,,2,Yes,3
CUST1237,27,Male,Jaipur,Tier 2,Google Search,Decor,7958,25,5968.5,10,No,,4,No,1
CUST1238,34,Female,Lucknow,Tier 2,Instagram Ad,Decor,7189,17,5966.87,15,No,,3,No,8
CUST1239,35,Male,Surat,Tier 2,Influencer,Dining Set,23203,14,19954.58,5,No,,5,Yes,9
CUST1240,41,Male,Bengaluru,Tier 1,Email Campaign,Bed,48024,24,36498.24,4,Yes,Changed Mind,5,Yes,0
CUST1241,32,Female,Delhi,Tier 1,Instagram Ad,Decor,9339,15,7938.15,5,Yes,Damaged,3,No,8
CUST1242,26,Male,Delhi,Tier 1,Instagram Ad,Bed,17995,40,10797.0,14,Yes,Quality Issue,2,No,3
CUST1243,26,Male,Mumbai,Tier 1,Email Campaign,Storage Unit,16067,0,16067.0,12,No,,4,Yes,2
CUST1244,43,Male,Pune,Tier 1,Referral,Decor,1130,3,1096.1,6,No,,4,Yes,10
CUST1245,29,Male,Delhi,Tier 1,Email Campaign,Decor,5876,38,3643.12,21,Yes,Wrong Product,2,No,5
CUST1246,29,Male,Bengaluru,Tier 1,Google Search,Storage Unit,25124,17,20852.92,14,No,,4,Yes,10
CUST1247,41,Female,Indore,Tier 2,Referral,Decor,5965,22,4652.7,6,No,,5,No,0
CUST1248,43,Female,Mumbai,Tier 1,Email Campaign,Bed,18743,23,14432.11,9,Yes,Changed Mind,4,Yes,10
CUST1249,30,Female,Lucknow,Tier 2,Influencer,Sofa,31221,11,27786.69,3,No,,5,Yes,3
CUST1250,51,Male,Surat,Tier 2,Influencer,Decor,7613,17,6318.79,18,No,,2,No,10
CUST1251,41,Female,Indore,Tier 2,Influencer,Decor,6769,28,4873.68,4,No,,5,Yes,10
CUST1252,19,Female,Surat,Tier 2,Instagram Ad,Bed,38088,1,37707.12,6,No,,4,Yes,2
CUST1253,45,Male,Jaipur,Tier 2,Referral,Storage Unit,29148,20,23318.4,11,No,,3,No,3
CUST1254,32,Female,Jaipur,Tier 2,Google Search,Bed,25246,3,24488.62,9,No,,4,Yes,4
CUST1255,51,Female,Jaipur,Tier 2,Email Campaign,Sofa,43581,21,34428.99,9,No,,5,Yes,9
CUST1256,40,Male,Lucknow,Tier 2,Email Campaign,Dining Set,37861,14,32560.46,20,No,,3,No,8
CUST1257,19,Female,Delhi,Tier 1,Referral,Sofa,24389,39,14877.29,20,No,,3,No,10
CUST1258,32,Male,Indore,Tier 2,Referral,Dining Set,22721,30,15904.7,3,No,,5,Yes,7
CUST1259,31,Male,Indore,Tier 2,Referral,Dining Set,28306,29,20097.26,4,No,,5,Yes,6
CUST1260,27,Female,Pune,Tier 1,Instagram Ad,Bed,31632,9,28785.12,17,No,,2,No,7
CUST1261,19,Male,Indore,Tier 2,Instagram Ad,Dining Set,24587,32,16719.16,6,Yes,Quality Issue,5,Yes,9
CUST1262,50,Female,Bengaluru,Tier 1,Google Search,Dining Set,39872,17,33093.76,13,No,,3,Yes,2
CUST1263,34,Male,Jaipur,Tier 2,Instagram Ad,Dining Set,28918,8,26604.56,5,No,,5,No,1
CUST1264,27,Male,Lucknow,Tier 2,Email Campaign,Sofa,48183,1,47701.17,5,Yes,Damaged,5,Yes,2
CUST1265,48,Female,Mumbai,Tier 1,Email Campaign,Dining Set,40516,34,26740.56,20,No,,2,Yes,10
CUST1266,51,Female,Delhi,Tier 1,Instagram Ad,Storage Unit,25809,0,25809.0,16,No,,3,No,7
CUST1267,25,Male,Bengaluru,Tier 1,Google Search,Decor,3857,0,3857.0,17,Yes,Changed Mind,3,Yes,5
CUST1268,35,Male,Indore,Tier 2,Influencer,Dining Set,22682,5,21547.9,3,No,,5,Yes,2
CUST1269,45,Female,Indore,Tier 2,Email Campaign,Dining Set,41634,23,32058.18,4,Yes,Quality Issue,4,No,1
CUST1270,35,Female,Mumbai,Tier 1,Email Campaign,Sofa,31330,8,28823.6,7,No,,5,Yes,9
CUST1271,24,Male,Jaipur,Tier 2,Referral,Bed,20250,4,19440.0,19,No,,3,No,5
CUST1272,39,Female,Surat,Tier 2,Google Search,Bed,47539,14,40883.54,4,No,,5,Yes,6
CUST1273,33,Female,Indore,Tier 2,Email Campaign,Sofa,57664,6,54204.16,5,No,,5,Yes,3
CUST1274,43,Male,Pune,Tier 1,Email Campaign,Bed,22973,37,14472.99,20,No,,2,No,5
CUST1275,54,Male,Pune,Tier 1,Referral,Dining Set,33577,0,33577.0,10,No,,4,Yes,5
CUST1276,40,Male,Bengaluru,Tier 1,Instagram Ad,Bed,17076,22,13319.28,3,No,,5,Yes,6
CUST1277,46,Male,Delhi,Tier 1,Influencer,Bed,17581,12,15471.28,14,No,,3,Yes,9
CUST1278,49,Male,Jaipur,Tier 2,Influencer,Bed,32654,22,25470.12,15,No,,4,Yes,8
CUST1279,32,Male,Mumbai,Tier 1,Google Search,Sofa,43042,8,39598.64,12,No,,3,No,9
CUST1280,29,Male,Mumbai,Tier 1,Instagram Ad,Dining Set,20064,7,18659.52,19,No,,1,No,7
CUST1281,33,Female,Bengaluru,Tier 1,Instagram Ad,Storage Unit,17560,28,12643.2,13,No,,3,No,7
CUST1282,20,Male,Mumbai,Tier 1,Instagram Ad,Storage Unit,13246,5,12583.7,3,No,,5,Yes,6
CUST1283,42,Female,Lucknow,Tier 2,Instagram Ad,Decor,7124,29,5058.04,3,No,,4,Yes,3
CUST1284,19,Male,Jaipur,Tier 2,Google Search,Sofa,64258,28,46265.76,14,No,,4,No,0
CUST1285,19,Male,Delhi,Tier 1,Referral,Bed,19190,5,18230.5,16,No,,3,Yes,10
CUST1286,23,Male,Pune,Tier 1,Referral,Storage Unit,16053,27,11718.69,9,No,,5,Yes,3
CUST1287,41,Male,Mumbai,Tier 1,Referral,Dining Set,38681,31,26689.89,12,No,,3,No,2
CUST1288,25,Female,Indore,Tier 2,Google Search,Storage Unit,24225,26,17926.5,11,No,,5,Yes,3
CUST1289,35,Male,Lucknow,Tier 2,Email Campaign,Decor,7543,14,6486.98,7,No,,4,Yes,4
CUST1290,50,Female,Delhi,Tier 1,Google Search,Storage Unit,23679,29,16812.09,21,Yes,Quality Issue,2,Yes,6
CUST1291,18,Male,Indore,Tier 2,Referral,Storage Unit,25760,6,24214.4,21,No,,3,No,8
CUST1292,28,Male,Delhi,Tier 1,Referral,Bed,33079,27,24147.67,7,Yes,Wrong Product,4,Yes,8
CUST1293,37,Female,Indore,Tier 2,Influencer,Bed,23734,1,23496.66,21,No,,3,Yes,7
CUST1294,44,Male,Lucknow,Tier 2,Email Campaign,Bed,16735,14,14392.1,4,No,,5,Yes,7
CUST1295,23,Female,Jaipur,Tier 2,Instagram Ad,Dining Set,54180,3,52554.6,19,Yes,Quality Issue,3,Yes,6
CUST1296,42,Female,Pune,Tier 1,Influencer,Bed,21499,19,17414.19,18,No,,3,No,7
CUST1297,32,Female,Mumbai,Tier 1,Referral,Decor,5107,39,3115.27,19,Yes,Changed Mind,3,No,6
CUST1298,29,Male,Bengaluru,Tier 1,Influencer,Sofa,31844,18,26112.08,13,No,,4,Yes,6
CUST1299,41,Male,Pune,Tier 1,Referral,Storage Unit,11153,33,7472.51,18,No,,3,Yes,8
CUST1300,28,Female,Indore,Tier 2,Google Search,Bed,26273,36,16814.72,3,No,,5,Yes,6
CUST1301,54,Female,Jaipur,Tier 2,Influencer,Storage Unit,14900,9,13559.0,17,No,,2,Yes,7
CUST1302,29,Male,Delhi,Tier 1,Google Search,Storage Unit,21068,16,17697.12,18,No,,2,No,8
CUST1303,20,Male,Pune,Tier 1,Referral,Sofa,66115,14,56858.9,8,No,,4,No,0
CUST1304,43,Female,Jaipur,Tier 2,Instagram Ad,Dining Set,55790,21,44074.1,5,No,,4,Yes,5
CUST1305,25,Male,Bengaluru,Tier 1,Google Search,Storage Unit,11403,19,9236.43,20,No,,2,No,0
CUST1306,47,Male,Lucknow,Tier 2,Google Search,Sofa,56431,1,55866.69,6,No,,5,Yes,3
CUST1307,37,Female,Bengaluru,Tier 1,Instagram Ad,Sofa,57628,4,55322.88,4,No,,5,No,1
CUST1308,47,Male,Pune,Tier 1,Referral,Bed,34435,38,21349.7,14,No,,3,Yes,4
CUST1309,21,Male,Jaipur,Tier 2,Email Campaign,Decor,3482,23,2681.14,21,No,,3,No,6
CUST1310,38,Male,Lucknow,Tier 2,Instagram Ad,Dining Set,26954,4,25875.84,6,No,,5,Yes,1
CUST1311,37,Female,Pune,Tier 1,Email Campaign,Decor,4624,9,4207.84,18,No,,2,No,4
CUST1312,42,Male,Lucknow,Tier 2,Influencer,Dining Set,35540,31,24522.6,8,No,,3,No,9
CUST1313,47,Male,Lucknow,Tier 2,Google Search,Storage Unit,26120,20,20896.0,21,No,,2,Yes,4
CUST1314,47,Female,Indore,Tier 2,Email Campaign,Decor,7230,0,7230.0,5,No,,4,Yes,2
CUST1315,30,Male,Mumbai,Tier 1,Referral,Bed,49234,7,45787.62,10,No,,4,Yes,8
CUST1316,20,Male,Delhi,Tier 1,Email Campaign,Decor,7322,36,4686.08,18,No,,2,No,8
CUST1317,24,Female,Surat,Tier 2,Influencer,Dining Set,52060,28,37483.2,10,No,,3,Yes,9
CUST1318,26,Female,Mumbai,Tier 1,Referral,Dining Set,24015,2,23534.7,8,No,,4,Yes,3
CUST1319,38,Male,Mumbai,Tier 1,Instagram Ad,Bed,46885,21,37039.15,13,Yes,Changed Mind,4,Yes,0
CUST1320,53,Female,Pune,Tier 1,Influencer,Storage Unit,11061,25,8295.75,11,No,,4,Yes,3
CUST1321,49,Male,Indore,Tier 2,Influencer,Bed,34605,0,34605.0,7,No,,5,Yes,7
CUST1322,38,Male,Pune,Tier 1,Instagram Ad,Dining Set,54587,36,34935.68,12,No,,4,Yes,8
CUST1323,43,Female,Delhi,Tier 1,Influencer,Sofa,45345,3,43984.65,10,No,,4,No,1
CUST1324,48,Female,Mumbai,Tier 1,Influencer,Decor,2184,30,1528.8,20,No,,2,Yes,2
CUST1325,46,Female,Delhi,Tier 1,Instagram Ad,Dining Set,49170,38,30485.4,10,No,,4,Yes,5
CUST1326,23,Female,Lucknow,Tier 2,Email Campaign,Decor,2697,37,1699.11,7,No,,3,No,3
CUST1327,49,Male,Jaipur,Tier 2,Referral,Sofa,48525,34,32026.5,18,No,,3,No,5
CUST1328,53,Male,Indore,Tier 2,Email Campaign,Storage Unit,20245,27,14778.85,12,No,,3,No,5
CUST1329,20,Female,Pune,Tier 1,Referral,Sofa,28411,18,23297.02,18,No,,3,No,9
CUST1330,34,Male,Bengaluru,Tier 1,Referral,Storage Unit,18029,5,17127.55,17,No,,2,Yes,6
CUST1331,20,Male,Jaipur,Tier 2,Referral,Bed,30231,25,22673.25,14,Yes,Quality Issue,3,No,3
CUST1332,52,Male,Delhi,Tier 1,Google Search,Sofa,24752,9,22524.32,4,No,,5,Yes,7
CUST1333,47,Female,Mumbai,Tier 1,Influencer,Dining Set,29201,14,25112.86,5,No,,5,No,0
CUST1334,31,Female,Mumbai,Tier 1,Email Campaign,Bed,44024,34,29055.84,7,No,,4,Yes,4
CUST1335,41,Male,Surat,Tier 2,Influencer,Sofa,41248,28,29698.56,6,No,,4,Yes,4
CUST1336,20,Male,Pune,Tier 1,Referral,Bed,46376,33,31071.92,13,No,,4,Yes,6
CUST1337,36,Female,Jaipur,Tier 2,Influencer,Sofa,65489,4,62869.44,17,No,,3,No,0
CUST1338,30,Male,Delhi,Tier 1,Referral,Decor,6748,4,6478.08,9,No,,4,No,0
CUST1339,40,Male,Lucknow,Tier 2,Email Campaign,Storage Unit,16066,24,12210.16,3,No,,5,Yes,4
CUST1340,40,Male,Indore,Tier 2,Influencer,Dining Set,28293,26,20936.82,8,No,,4,Yes,4
CUST1341,34,Female,Mumbai,Tier 1,Influencer,Decor,3339,4,3205.44,16,No,,3,No,10
CUST1342,36,Female,Pune,Tier 1,Email Campaign,Bed,20518,21,16209.22,20,Yes,Quality Issue,2,No,3
CUST1343,21,Male,Lucknow,Tier 2,Referral,Storage Unit,21467,2,21037.66,16,No,,2,No,9
CUST1344,20,Male,Surat,Tier 2,Referral,Bed,24088,6,22642.72,20,No,,2,Yes,0
CUST1345,44,Male,Indore,Tier 2,Instagram Ad,Dining Set,21574,17,17906.42,21,No,,3,No,4
CUST1346,29,Male,Mumbai,Tier 1,Google Search,Bed,45041,27,32879.93,14,No,,3,No,10
CUST1347,41,Female,Delhi,Tier 1,Referral,Storage Unit,20385,24,15492.6,17,Yes,Wrong Product,2,No,9
CUST1348,18,Female,Mumbai,Tier 1,Referral,Dining Set,56345,27,41131.85,8,Yes,Wrong Product,4,Yes,10
CUST1349,22,Male,Lucknow,Tier 2,Google Search,Storage Unit,18633,20,14906.4,7,No,,5,Yes,9
CUST1350,43,Male,Mumbai,Tier 1,Referral,Sofa,58207,7,54132.51,18,No,,2,Yes,8
CUST1351,19,Female,Pune,Tier 1,Influencer,Dining Set,37050,37,23341.5,8,No,,5,Yes,5
CUST1352,45,Female,Pune,Tier 1,Referral,Dining Set,30122,23,23193.94,19,No,,2,Yes,8
CUST1353,32,Female,Surat,Tier 2,Instagram Ad,Storage Unit,17557,4,16854.72,14,Yes,Wrong Product,3,Yes,8
CUST1354,38,Female,Bengaluru,Tier 1,Influencer,Decor,6153,12,5414.64,10,Yes,Changed Mind,3,Yes,10
CUST1355,20,Female,Mumbai,Tier 1,Email Campaign,Dining Set,38614,25,28960.5,17,No,,2,No,1
CUST1356,18,Male,Lucknow,Tier 2,Instagram Ad,Bed,36760,40,22056.0,16,No,,3,Yes,4
CUST1357,19,Male,Pune,Tier 1,Instagram Ad,Dining Set,49856,29,35397.76,4,No,,5,Yes,5
CUST1358,18,Female,Lucknow,Tier 2,Referral,Storage Unit,12770,9,11620.7,16,Yes,Damaged,3,Yes,10
CUST1359,39,Female,Surat,Tier 2,Referral,Sofa,37667,35,24483.55,15,No,,4,Yes,1
CUST1360,38,Male,Bengaluru,Tier 1,Instagram Ad,Bed,25985,7,24166.05,11,No,,3,Yes,4
CUST1361,37,Female,Indore,Tier 2,Referral,Dining Set,22838,21,18042.02,7,No,,5,Yes,10
CUST1362,18,Female,Indore,Tier 2,Instagram Ad,Dining Set,32201,33,21574.67,3,No,,5,Yes,6
CUST1363,47,Female,Mumbai,Tier 1,Email Campaign,Bed,17402,36,11137.28,20,No,,3,No,6
CUST1364,43,Male,Pune,Tier 1,Referral,Bed,49062,24,37287.12,20,No,,2,Yes,5
CUST1365,53,Female,Bengaluru,Tier 1,Instagram Ad,Sofa,49778,38,30862.36,6,No,,4,Yes,9
CUST1366,45,Female,Delhi,Tier 1,Email Campaign,Decor,3705,14,3186.3,17,No,,4,Yes,5
CUST1367,25,Female,Jaipur,Tier 2,Influencer,Bed,44559,23,34310.43,20,No,,2,No,1
CUST1368,23,Male,Delhi,Tier 1,Influencer,Dining Set,50089,27,36564.97,17,Yes,Changed Mind,3,No,10
CUST1369,37,Female,Indore,Tier 2,Email Campaign,Storage Unit,14348,26,10617.52,5,No,,4,Yes,3
CUST1370,18,Female,Lucknow,Tier 2,Email Campaign,Bed,48311,0,48311.0,8,No,,3,Yes,2
CUST1371,27,Female,Delhi,Tier 1,Referral,Dining Set,22333,23,17196.41,3,No,,5,Yes,8
CUST1372,32,Female,Lucknow,Tier 2,Influencer,Sofa,63585,14,54683.1,11,No,,5,No,0
CUST1373,36,Female,Lucknow,Tier 2,Referral,Decor,4325,25,3243.75,10,No,,3,Yes,0
CUST1374,40,Female,Jaipur,Tier 2,Instagram Ad,Decor,2157,6,2027.58,18,No,,3,No,10
CUST1375,23,Female,Surat,Tier 2,Influencer,Dining Set,29075,36,18608.0,19,No,,2,No,1
CUST1376,47,Male,Mumbai,Tier 1,Referral,Dining Set,21824,25,16368.0,4,No,,4,Yes,9
CUST1377,55,Female,Jaipur,Tier 2,Instagram Ad,Dining Set,51276,23,39482.52,7,No,,5,Yes,4
CUST1378,31,Male,Mumbai,Tier 1,Referral,Sofa,67996,4,65276.16,19,No,,3,No,2
CUST1379,55,Male,Mumbai,Tier 1,Instagram Ad,Storage Unit,24197,0,24197.0,18,No,,3,Yes,2
CUST1380,31,Male,Lucknow,Tier 2,Influencer,Sofa,68110,38,42228.2,21,No,,2,No,3
CUST1381,36,Female,Delhi,Tier 1,Google Search,Dining Set,43688,8,40192.96,11,No,,3,No,1
CUST1382,27,Male,Lucknow,Tier 2,Influencer,Bed,26023,27,18996.79,10,No,,4,Yes,9
CUST1383,19,Female,Surat,Tier 2,Instagram Ad,Dining Set,58160,3,56415.2,5,Yes,Wrong Product,4,Yes,3
CUST1384,48,Male,Bengaluru,Tier 1,Instagram Ad,Sofa,46913,39,28616.93,19,No,,2,Yes,0
CUST1385,33,Male,Jaipur,Tier 2,Referral,Dining Set,47997,16,40317.48,4,No,,5,Yes,5
CUST1386,45,Male,Lucknow,Tier 2,Google Search,Storage Unit,25622,31,17679.18,13,No,,4,No,1
CUST1387,52,Male,Surat,Tier 2,Referral,Storage Unit,19528,7,18161.04,16,No,,3,No,8
CUST1388,43,Male,Jaipur,Tier 2,Referral,Sofa,22699,29,16116.29,20,Yes,Quality Issue,2,Yes,7
CUST1389,18,Female,Delhi,Tier 1,Google Search,Sofa,31171,12,27430.48,8,No,,3,Yes,7
CUST1390,33,Female,Delhi,Tier 1,Email Campaign,Dining Set,43319,2,42452.62,16,No,,3,Yes,9
CUST1391,53,Male,Delhi,Tier 1,Email Campaign,Bed,24368,37,15351.84,19,No,,3,No,3
CUST1392,26,Male,Pune,Tier 1,Instagram Ad,Decor,1623,20,1298.4,6,Yes,Wrong Product,5,No,0
CUST1393,52,Female,Jaipur,Tier 2,Email Campaign,Sofa,56527,40,33916.2,13,No,,3,No,3
CUST1394,46,Male,Lucknow,Tier 2,Google Search,Dining Set,38967,16,32732.28,3,No,,5,Yes,9
CUST1395,47,Female,Indore,Tier 2,Email Campaign,Decor,3506,8,3225.52,8,No,,3,No,0
CUST1396,35,Female,Bengaluru,Tier 1,Referral,Dining Set,30084,16,25270.56,17,No,,3,Yes,8
CUST1397,30,Female,Surat,Tier 2,Email Campaign,Sofa,66042,25,49531.5,7,No,,5,Yes,3
CUST1398,25,Female,Surat,Tier 2,Instagram Ad,Sofa,59911,28,43135.92,6,No,,4,No,1
CUST1399,34,Male,Mumbai,Tier 1,Email Campaign,Sofa,51941,28,37397.52,7,Yes,Quality Issue,5,Yes,9
CUST1400,50,Female,Pune,Tier 1,Email Campaign,Storage Unit,26857,26,19874.18,4,No,,4,No,1
CUST1401,45,Female,Pune,Tier 1,Influencer,Dining Set,59352,9,54010.32,19,No,,2,No,9
CUST1402,50,Female,Lucknow,Tier 2,Email Campaign,Bed,35577,16,29884.68,9,No,,4,Yes,5
CUST1403,30,Female,Delhi,Tier 1,Email Campaign,Storage Unit,28932,32,19673.76,3,No,,5,Yes,4
CUST1404,32,Female,Delhi,Tier 1,Instagram Ad,Dining Set,35219,26,26062.06,20,Yes,Wrong Product,3,Yes,4
CUST1405,52,Female,Delhi,Tier 1,Google Search,Bed,27876,7,25924.68,16,No,,3,No,1
CUST1406,35,Female,Jaipur,Tier 2,Google Search,Dining Set,44104,5,41898.8,10,No,,4,Yes,7
CUST1407,37,Male,Delhi,Tier 1,Referral,Decor,2766,27,2019.18,9,Yes,Changed Mind,5,Yes,1
CUST1408,33,Female,Bengaluru,Tier 1,Instagram Ad,Decor,4405,20,3524.0,17,No,,3,No,7
CUST1409,23,Female,Delhi,Tier 1,Referral,Storage Unit,14143,10,12728.7,15,No,,3,No,4
CUST1410,36,Female,Indore,Tier 2,Referral,Dining Set,45973,13,39996.51,5,No,,3,Yes,0
CUST1411,32,Female,Mumbai,Tier 1,Referral,Decor,3993,40,2395.8,9,Yes,Damaged,4,Yes,5
CUST1412,55,Female,Delhi,Tier 1,Influencer,Bed,23039,3,22347.83,4,No,,5,No,1
CUST1413,53,Male,Bengaluru,Tier 1,Influencer,Dining Set,21372,19,17311.32,4,No,,5,Yes,6
CUST1414,47,Male,Bengaluru,Tier 1,Instagram Ad,Storage Unit,15485,12,13626.8,6,No,,5,Yes,8
CUST1415,47,Female,Delhi,Tier 1,Referral,Dining Set,39614,20,31691.2,9,No,,4,No,1
CUST1416,19,Female,Pune,Tier 1,Email Campaign,Decor,2071,22,1615.38,3,No,,4,Yes,2
CUST1417,37,Male,Mumbai,Tier 1,Email Campaign,Storage Unit,16273,32,11065.64,17,No,,3,No,2
CUST1418,37,Female,Indore,Tier 2,Referral,Decor,6785,10,6106.5,9,No,,3,No,0
CUST1419,55,Female,Pune,Tier 1,Influencer,Sofa,64303,26,47584.22,21,Yes,Wrong Product,3,No,10
CUST1420,28,Male,Surat,Tier 2,Influencer,Decor,9813,33,6574.71,20,No,,3,No,1
CUST1421,46,Male,Bengaluru,Tier 1,Google Search,Storage Unit,19037,30,13325.9,3,No,,4,Yes,10
CUST1422,50,Male,Bengaluru,Tier 1,Email Campaign,Decor,1293,0,1293.0,10,No,,3,No,7
CUST1423,29,Male,Lucknow,Tier 2,Influencer,Decor,9641,34,6363.06,11,Yes,Changed Mind,3,No,2
CUST1424,39,Female,Surat,Tier 2,Google Search,Bed,36941,38,22903.42,11,No,,4,No,0
CUST1425,33,Female,Surat,Tier 2,Referral,Storage Unit,27374,7,25457.82,11,No,,4,Yes,3
CUST1426,37,Female,Delhi,Tier 1,Influencer,Decor,2162,28,1556.64,15,No,,4,Yes,5
CUST1427,26,Female,Pune,Tier 1,Influencer,Sofa,29963,15,25468.55,21,No,,3,No,4
CUST1428,21,Female,Surat,Tier 2,Google Search,Decor,2979,28,2144.88,18,No,,3,No,6
CUST1429,45,Male,Delhi,Tier 1,Instagram Ad,Sofa,60122,33,40281.74,11,No,,4,Yes,5
CUST1430,22,Female,Bengaluru,Tier 1,Google Search,Sofa,62113,10,55901.7,19,No,,2,Yes,1
CUST1431,22,Male,Surat,Tier 2,Email Campaign,Decor,6743,7,6270.99,17,No,,2,No,9
CUST1432,40,Female,Lucknow,Tier 2,Google Search,Storage Unit,12074,4,11591.04,3,No,,5,Yes,10
CUST1433,25,Male,Lucknow,Tier 2,Referral,Bed,23349,15,19846.65,16,No,,3,No,8
CUST1434,53,Male,Pune,Tier 1,Email Campaign,Sofa,47482,17,39410.06,19,No,,3,No,4
CUST1435,41,Female,Surat,Tier 2,Referral,Bed,15087,24,11466.12,16,No,,2,No,3
CUST1436,55,Female,Delhi,Tier 1,Influencer,Decor,2502,36,1601.28,15,No,,3,Yes,0
CUST1437,48,Female,Surat,Tier 2,Influencer,Decor,9987,31,6891.03,13,No,,3,Yes,2
CUST1438,42,Female,Mumbai,Tier 1,Google Search,Dining Set,29663,38,18391.06,17,Yes,Damaged,2,No,0
CUST1439,29,Male,Indore,Tier 2,Referral,Decor,4815,39,2937.15,7,No,,4,Yes,0
CUST1440,51,Male,Bengaluru,Tier 1,Referral,Sofa,36076,16,30303.84,10,No,,5,Yes,3
CUST1441,38,Male,Indore,Tier 2,Instagram Ad,Sofa,69559,17,57733.97,20,Yes,Damaged,2,Yes,0
CUST1442,45,Male,Delhi,Tier 1,Google Search,Storage Unit,9688,19,7847.28,4,No,,5,Yes,6
CUST1443,55,Female,Pune,Tier 1,Influencer,Storage Unit,15541,13,13520.67,20,No,,3,Yes,9
CUST1444,21,Female,Surat,Tier 2,Referral,Dining Set,41439,18,33979.98,11,No,,4,Yes,5
CUST1445,52,Female,Jaipur,Tier 2,Influencer,Sofa,61887,29,43939.77,6,No,,5,Yes,7
CUST1446,34,Female,Lucknow,Tier 2,Instagram Ad,Storage Unit,10301,30,7210.7,3,No,,4,Yes,6
CUST1447,38,Female,Mumbai,Tier 1,Referral,Sofa,68534,26,50715.16,21,No,,2,No,6
CUST1448,51,Female,Mumbai,Tier 1,Influencer,Decor,2354,9,2142.14,11,No,,4,No,0
CUST1449,29,Female,Bengaluru,Tier 1,Referral,Dining Set,32762,4,31451.52,12,Yes,Quality Issue,4,Yes,4
CUST1450,39,Male,Jaipur,Tier 2,Influencer,Decor,7784,37,4903.92,13,Yes,Quality Issue,4,Yes,4
CUST1451,31,Female,Bengaluru,Tier 1,Email Campaign,Storage Unit,16709,27,12197.57,10,Yes,Wrong Product,4,No,0
CUST1452,35,Male,Mumbai,Tier 1,Instagram Ad,Dining Set,29683,33,19887.61,18,No,,2,No,0
CUST1453,36,Male,Pune,Tier 1,Referral,Decor,8876,23,6834.52,10,No,,5,Yes,2
CUST1454,34,Female,Indore,Tier 2,Email Campaign,Decor,8935,34,5897.1,11,No,,5,Yes,4
CUST1455,48,Male,Jaipur,Tier 2,Influencer,Decor,2694,21,2128.26,13,No,,4,Yes,9
CUST1456,42,Female,Pune,Tier 1,Instagram Ad,Sofa,58614,15,49821.9,9,No,,4,Yes,1
CUST1457,30,Female,Delhi,Tier 1,Google Search,Decor,7372,26,5455.28,4,No,,5,Yes,4
CUST1458,46,Female,Lucknow,Tier 2,Instagram Ad,Storage Unit,24240,15,20604.0,13,Yes,Quality Issue,3,No,2
